x,y
-3.0953700542e+00,-2.3199028969e+00
4.0436244011e+00,-5.5683976412e-01
-3.5925453901e-01,3.9163074493e+00
-2.9865117073e+00,-2.9110412598e+00
2.7235479355e+00,2.8119323254e+00
-3.2000796795e+00,-3.0362608433e+00
3.9881893992e-01,-4.0189852715e+00
-2.6283907890e+00,2.6906130314e+00
2.7566981316e+00,-2.2642750740e+00
-4.1028389931e+00,3.2873415947e-01
-2.7090344429e+00,2.3355693817e+00
-2.6491432190e+00,2.6611738205e+00
2.1045036316e+00,-3.1022164822e+00
3.6183385849e+00,-1.8600480258e-01
-2.4298477173e+00,3.0188403130e+00
-5.0481062382e-02,-3.9138648510e+00
-4.6680805087e-01,3.6712079048e+00
-3.9329862595e+00,3.3472475410e-01
2.9000644684e+00,2.5950284004e+00
-2.2215590477e+00,2.8532125950e+00
3.0646548271e+00,-2.8060889244e+00
2.4782228470e+00,-2.6547842026e+00
-3.8383903503e+00,-1.8702389207e-03
-2.8506243229e+00,2.9764113426e+00
3.4882049561e+00,-2.4030912668e-02
-4.1667437553e+00,-2.5623789430e-01
3.2599041462e+00,-2.3591206074e+00
2.8217997551e+00,-2.9685668945e+00
-3.7402829528e-01,3.6704142094e+00
2.3048044741e-01,-4.3419666290e+00
-4.5181446075e+00,-4.1580346227e-01
-1.6235092282e-01,3.9940776825e+00
4.2395201325e-01,-3.9985697269e+00
-2.2703993320e+00,2.2802391052e+00
-5.4719263315e-01,-3.7262573242e+00
-2.5253429413e+00,-3.1521747112e+00
2.3412556648e+00,-2.9008247852e+00
3.0139827728e+00,2.6641876698e+00
4.1989488602e+00,-1.8176640570e-01
3.1400547028e+00,-2.6006546021e+00
-4.2729444504e+00,6.9398641586e-02
3.8652687073e+00,1.3062313199e-01
-3.4892144203e+00,2.5655505657e+00
2.2888171673e+00,2.5035462379e+00
3.0145833734e-03,-4.4330019951e+00
-2.5908513069e+00,2.8274705410e+00
-2.7987096310e+00,3.6791286469e+00
2.6834568977e+00,2.2857651711e+00
-3.7821021080e+00,3.1278336048e-01
-2.8117480278e+00,-2.7589263916e+00
3.8191497326e-01,-3.9268898964e+00
3.9380309582e+00,-7.7108182013e-02
-3.8158602715e+00,-1.3692153618e-02
-4.6807286143e-01,4.1798834801e+00
-4.2454781532e+00,-2.6844304800e-01
2.7031614780e+00,2.8332722187e+00
-2.6636579037e+00,2.7903368473e+00
6.9299109280e-02,-3.9252586365e+00
-3.5278382301e+00,-8.6729151011e-01
-4.3533572555e-01,3.8222396374e+00
-2.4001123905e+00,-2.1523821354e+00
-3.3083384037e+00,-2.6130547523e+00
2.5607905388e+00,-2.7986884117e+00
2.0725324154e+00,3.0381331444e+00
-3.7341854572e+00,-2.9817447066e-01
2.2259774804e-01,4.2802591324e+00
-2.9517376423e+00,2.4493644238e+00
-2.5766476989e-01,-3.9817705154e+00
-2.5130743980e+00,-2.9046390057e+00
-2.8647887707e+00,-2.6972873211e+00
-4.0680602193e-02,3.9207890034e+00
-4.9221193790e-01,4.2198476791e+00
2.7178168297e+00,-2.4296300411e+00
3.2520174980e+00,3.1981840134e+00
3.4090011120e+00,-2.4513206482e+00
-4.3069252968e+00,1.2025851756e-01
2.4182145596e+00,-3.2408847809e+00
-3.2223742008e+00,-3.0515036583e+00
-3.2493371964e+00,-2.1708650589e+00
3.1719291210e+00,-3.4178066254e+00
-1.2112163939e-02,-3.5367314816e+00
-2.9512176514e+00,-2.8246123791e+00
4.0966472626e+00,-4.0946480632e-01
-2.7602255344e+00,2.4908413887e+00
1.7546109855e-02,3.8264083862e+00
5.4564762115e-01,-3.9558436871e+00
-3.5650062561e+00,3.2660291195e+00
3.1870293617e+00,3.0007162094e+00
1.3763029873e-01,-4.0435700417e+00
-3.0790698528e+00,-2.5910313129e+00
3.2732064724e+00,-3.0114796162e+00
3.1017625332e-01,-3.7924199104e+00
-2.7988200188e+00,2.8446624279e+00
-3.2816329002e+00,-2.1620792150e-01
3.2888846397e+00,-2.6821026802e+00
-2.6279239655e+00,2.8754973412e+00
-2.6252996922e+00,3.2561585903e+00
3.6485767365e+00,2.3270735741e+00
-3.6921808720e+00,-4.5141938329e-01
3.4558168054e-01,-4.4893856049e+00
-1.9363366067e-01,-4.1135444641e+00
-1.5908350050e-01,-4.3617253304e+00
-3.2135769725e-01,-4.2347307205e+00
-2.9182710648e+00,3.1240282059e+00
-4.2609429359e+00,-9.2967659235e-02
-2.9041879177e+00,3.2066042423e+00
-2.4783887863e+00,-2.6846566200e+00
2.8565216064e+00,2.8829076290e+00
4.0287008286e+00,-1.7109751701e-01
-3.0715794563e+00,2.8990595341e+00
-4.1906169057e-01,3.9304530621e+00
-2.9501752853e+00,2.8616812229e+00
2.4317829609e+00,2.6458621025e+00
3.0729529858e+00,3.3606700897e+00
-3.0226027966e+00,2.0511431694e+00
-1.8822523952e-01,4.2529454231e+00
4.1858496666e+00,4.9759849906e-01
-3.1144213676e-01,-4.2667546272e+00
-2.1301928163e-01,3.7606754303e+00
-3.9770822525e+00,4.3833085895e-01
-3.1568965912e+00,2.7931149006e+00
3.1052176952e+00,2.6809635162e+00
2.8401238918e+00,-3.1727983952e+00
7.8043138981e-01,-4.1350507736e+00
-3.3651459217e+00,2.7032158375e+00
2.9115867615e+00,-2.7923035622e+00
-2.8707208633e+00,2.6272530556e+00
5.2556234598e-01,-4.2207183838e+00
-1.8187698722e-01,-4.1119737625e+00
3.0810155869e+00,2.7770845890e+00
-3.5839822143e-02,3.6517481804e+00
-4.3648943901e+00,-1.9301487505e-01
-2.9189045429e+00,-3.4779534340e+00
3.2394611835e-01,-3.8395774364e+00
-3.3441481590e+00,2.4145739079e+00
2.5595369339e+00,2.7497456074e+00
3.9178895950e+00,-3.6764472723e-01
-2.7087996006e+00,-2.4618320465e+00
3.7681770325e-01,3.7749235630e+00
2.8484463692e+00,2.7943949699e+00
3.1543188095e+00,-2.3153197765e+00
3.7075824738e+00,-2.3059001565e-01
3.8551011086e+00,-4.7545157373e-02
-3.2575994730e-01,3.8119447231e+00
3.1714718342e+00,-2.2279245853e+00
2.6606342793e+00,3.0646839142e+00
3.1916561127e+00,2.8055183887e+00
-4.1004247665e+00,-7.3828619719e-01
2.7005929947e+00,2.9805219173e+00
-4.0132727623e+00,6.0357159376e-01
-3.8161234856e+00,2.4670694023e-02
-2.8016052246e+00,-3.0334403515e+00
2.4451799393e+00,-2.7241957188e+00
2.9406626225e+00,3.0525293350e+00
3.3167695999e+00,2.2012710571e+00
4.7412541509e-01,-4.0865597725e+00
1.3888576627e-01,-4.1302309036e+00
-2.8273384571e+00,-3.0575344563e+00
2.5042788982e+00,-2.9270918369e+00
-3.8878955841e+00,2.0337265730e-01
-2.8410549164e+00,-2.6524617672e+00
-4.7436189651e+00,1.7120802402e-01
2.7393343449e+00,2.4650955200e+00
-2.0609524846e-01,-3.8718805313e+00
2.7108221054e+00,3.0930755138e+00
-2.6596791744e+00,-2.8465089798e+00
2.9051892757e+00,2.4921600819e+00
3.8258769512e+00,-1.2717193365e-01
4.1562929153e+00,-7.6380556822e-01
-2.4684876204e-01,-3.9484856129e+00
2.5987257957e+00,-3.4000015259e+00
-2.2193834186e-01,-3.9949722290e+00
4.4007781893e-02,3.8930864334e+00
-4.4055523872e+00,-1.2808746658e-02
3.8080293685e-02,-4.2180657387e+00
-4.2111263275e+00,-2.0296218991e-01
2.7857072353e+00,-2.8460621834e+00
-4.0507831573e+00,-3.9650580287e-01
-4.3865213394e+00,9.5076613128e-02
-3.0123283863e+00,2.1494164467e+00
-2.9170329571e+00,-2.6746103764e+00
-3.3832871914e-01,-3.7835831642e+00
2.9093828201e+00,-3.1626591682e+00
2.5619859695e+00,-2.3905844688e+00
-2.6413140297e+00,-2.7762560844e+00
-3.9402947426e+00,-3.2997596264e-01
-2.5660314560e+00,-2.6292960644e+00
-2.7606990337e+00,2.5243184566e+00
-1.4773575962e-01,3.1675181389e+00
2.5906200409e+00,-3.0061447620e+00
-4.5356997848e-01,4.2133803368e+00
2.9208281040e+00,2.3396070004e+00
-2.7203152180e+00,-2.7173140049e+00
4.0077528954e+00,-5.8883618563e-02
2.8858697414e-01,4.1438007355e+00
3.0885236263e+00,2.9303689003e+00
3.5183727741e+00,3.5261780024e-01
2.8244668245e-01,4.3305644989e+00
-4.3178167343e+00,1.1167905480e-01
2.7291071415e+00,2.7427773476e+00
-2.8741919994e+00,-2.7708199024e+00
4.3322052956e+00,3.9926037192e-01
-2.7730729580e+00,3.0968706608e+00
2.6883702278e+00,-2.0388662815e+00
-3.1725969315e+00,2.2941429615e+00
2.9622886181e+00,3.2129271030e+00
4.1031885147e+00,-2.8592106700e-01
-6.8630170822e-01,4.4020714760e+00
3.2154078484e+00,-3.1170964241e+00
-2.8299276829e+00,3.0042488575e+00
2.5567669868e+00,-3.0256609917e+00
-3.8089008331e+00,2.1617282927e-01
2.5265240669e+00,2.7395801544e+00
-2.6749420166e+00,-2.8485014439e+00
3.6096928120e+00,-3.1627303362e-01
-2.4300847054e+00,2.9547049999e+00
2.6564993858e+00,2.7423288822e+00
-5.6256990880e-02,4.0126161575e+00
-3.0187110901e+00,-2.8607022762e+00
6.3809382915e-01,-4.1905398369e+00
1.3794505596e-01,-4.2143678665e+00
3.4747204185e-01,3.9291296005e+00
-2.5709360838e-01,-4.2129998207e+00
3.1338376999e+00,2.6335337162e+00
2.6499145031e+00,3.1887817383e+00
3.3930792809e+00,3.6805498600e-01
-3.7766547203e+00,5.2133031189e-02
-3.0707151890e+00,-2.3946800232e+00
-2.4839835167e+00,-2.6734590530e+00
2.6801896095e+00,3.2151679993e+00
4.2476744652e+00,-3.9551183581e-01
-2.8109133244e+00,3.0842251778e+00
-3.9726071358e+00,1.4668446966e-02
-2.7427501678e+00,2.9941036701e+00
-2.2517716885e+00,2.6223356724e+00
-7.3203817010e-02,4.1414422989e+00
2.1920413971e+00,-2.9390649796e+00
-2.8372015953e+00,2.7815225124e+00
1.5832389891e-01,-3.4174609184e+00
1.6330404580e-01,4.1750063896e+00
3.8812026381e-02,-3.5741221905e+00
-3.6316137314e+00,-3.7751355767e-01
2.4231257439e+00,-2.5875272751e+00
1.6891333461e-01,-3.6655714512e+00
4.2946405411e+00,-2.7328974009e-01
4.3981176615e-01,-3.7518701553e+00
2.3227624893e+00,-2.9223973751e+00
2.4261207581e+00,2.8308932781e+00
4.1161589622e+00,1.4824037254e-01
2.2970803082e-01,-4.1801481247e+00
2.8380193710e+00,-2.4381685257e+00
3.8747677803e+00,9.7501240671e-02
1.6122761369e-01,3.6056923866e+00
-2.0912677050e-01,-3.7069642544e+00
-3.0976308510e-02,-4.1599092484e+00
-2.9886963367e+00,-2.9549937248e+00
2.9542725086e+00,-2.2029652596e+00
-1.8398390384e-03,4.0622830391e+00
6.6343528032e-01,-4.3983244896e+00
-2.8436837196e+00,-2.9696936607e+00
-3.9110422134e+00,-3.9372381568e-01
2.6067538261e+00,-3.1691632271e+00
3.8866472244e+00,4.9008870125e-01
-2.8034765720e+00,-2.5727086067e+00
1.0816963017e-01,3.9585649967e+00
2.6591343880e+00,2.8534138203e+00
4.1752257347e+00,5.0169795752e-01
-3.4419066906e+00,-4.5620473102e-03
-4.0894522667e+00,2.4458788335e-01
-3.1594914198e-01,-4.5869283676e+00
2.3507213593e-01,-4.2258682251e+00
-2.7257534862e-01,-4.0147709846e+00
3.9564700127e+00,-3.1413185596e-01
3.9297184944e+00,-2.2775752842e-01
-4.1979730129e-01,3.7603030205e+00
-3.0556285381e+00,-2.5597941875e+00
-3.6969625950e+00,-1.2280531228e-01
5.7677620649e-01,-4.1960105896e+00
4.4139447212e+00,-5.8145457506e-01
-3.0530047417e+00,2.8066165447e+00
3.9708614349e+00,-4.9239709973e-01
2.7778670192e-01,4.0989942551e+00
4.8021178246e+00,3.0328050256e-01
4.5328149796e+00,-4.3563511968e-01
-3.1509130001e+00,2.8695175648e+00
-3.7939689159e+00,1.1192798615e-01
-2.9960877895e+00,3.2918343544e+00
3.9697313309e-01,3.7059826851e+00
-4.0487846732e-01,4.0725746155e+00
4.1311960220e+00,2.7539348602e-01
-4.0298128128e+00,-2.1190823615e-01
3.1901630759e-01,-4.1179051399e+00
2.7752428055e+00,3.0397639275e+00
-3.7316551208e+00,-4.2960682511e-01
3.9025225639e+00,3.0896735191e-01
2.7737164497e+00,3.3371992111e+00
-3.9286732674e-01,-4.1102585793e+00
3.5384669900e-02,-4.0948290825e+00
3.3155341148e+00,2.7440321445e+00
-2.8205935955e+00,2.7584564686e+00
-2.8806619644e+00,-2.3641281128e+00
-2.6146039963e+00,2.6825907230e+00
2.8491542339e+00,-2.4732301235e+00
-2.9918241501e+00,2.6018176079e+00
-4.9102061987e-01,4.3557386398e+00
-2.9859344959e+00,2.7082476616e+00
-3.0910191536e+00,3.2055513859e+00
5.4908418655e-01,-3.4377424717e+00
-3.3071248531e+00,-2.6705029011e+00
-1.1687518656e-01,-4.2867331505e+00
3.4846094251e-01,-4.2955789566e+00
3.6451969147e+00,7.5110182166e-02
2.9982621670e+00,-3.0103476048e+00
-3.8009350300e+00,-5.3718243726e-03
4.2075600624e+00,1.2342808396e-01
2.9247274399e+00,-2.3084816933e+00
2.8137152195e+00,2.6803920269e+00
-3.1425321102e+00,-2.9160096645e+00
3.8317310810e+00,2.4905970693e-01
2.7082624435e+00,-2.9939582348e+00
3.1738886833e+00,-2.7306451797e+00
2.5867075920e+00,-2.7652220726e+00
2.3486313820e+00,-2.8729832172e+00
2.6839902401e+00,-2.3137197495e+00
-2.2323641777e+00,2.3625578880e+00
2.9699668884e+00,-2.7787923813e+00
3.4535696507e+00,-2.6118230820e+00
3.8534502983e+00,6.8234540522e-02
2.5508663058e-01,-4.2046194077e+00
-4.9815718085e-02,-4.0601034164e+00
3.0602307320e+00,-2.6379654408e+00
3.2206306458e+00,2.7945234776e+00
-2.8988971710e+00,2.5407323837e+00
-2.6436145306e+00,2.4350829124e+00
2.8011379242e+00,-2.5213794708e+00
4.2209300995e+00,-1.5425619483e-01
-2.3818242550e+00,-2.4310894012e+00
-2.5460040569e-01,-3.5328254700e+00
-2.7203183174e+00,-2.4150805473e+00
5.5827009678e-01,-4.0681033134e+00
3.7377586365e+00,4.9779780209e-02
3.8290855885e+00,-5.4758238792e-01
-2.9083795547e+00,-2.5036549568e+00
-3.1707777977e+00,-3.0479688644e+00
-2.3213949203e+00,3.0264682770e+00
-2.4495098591e+00,-2.5500860214e+00
-2.7098670006e+00,-3.0684630871e+00
-2.9759914875e+00,-2.3738875389e+00
-3.2387518883e+00,-2.7662117481e+00
4.3126788735e-01,-3.9991307259e+00
3.6479523182e+00,-4.9057085998e-03
-2.4689579010e+00,2.5016837120e+00
-3.6092855930e+00,-2.4196963012e-01
-2.4233067036e+00,3.2654366493e+00
4.2082891464e+00,3.9124301076e-01
2.6803526878e+00,2.7967863083e+00
-2.0818338394e+00,-2.7541856766e+00
-1.0967812687e-01,3.8830606937e+00
3.2259078026e+00,-2.8175239563e+00
2.6425538063e+00,2.7609150410e+00
-2.9735882282e+00,2.7515316010e+00
-3.9628179073e+00,-2.6025265455e-01
-2.5848650932e+00,2.5010778904e+00
-4.3900022507e+00,2.2536141798e-02
4.0880780220e+00,-3.4031772614e-01
3.0406370163e+00,3.3067543507e+00
2.9074344635e+00,-2.6262586117e+00
2.6703677177e+00,-2.9528150558e+00
-3.6090354919e+00,-1.8839865923e-02
3.4703149796e+00,-2.7485947609e+00
-1.8391822278e-01,-3.9045712948e+00
2.6714694500e+00,-2.6426963806e+00
3.1312329769e+00,-3.0316860676e+00
-4.1534132957e+00,4.7067537904e-01
3.9099724293e+00,-1.4809972048e-01
-2.8259105682e+00,-2.7890150547e+00
-1.2525023520e-01,-4.2311882973e+00
2.7358040810e+00,-2.2258141041e+00
3.1179528236e+00,-2.7074317932e+00
2.8674216270e+00,2.7060310841e+00
3.2011756897e+00,-3.1765663624e+00
1.7631171504e-03,-3.7937371731e+00
-2.4821572304e+00,2.9799215794e+00
1.7823578417e-01,-3.6330485344e+00
-2.6561901569e+00,-2.7246577740e+00
-4.4141454697e+00,1.3198006153e-01
4.5420694351e+00,-2.2724156082e-01
1.4556674287e-02,4.3530173302e+00
-1.6138067842e-01,-3.8017802238e+00
4.0142769814e+00,1.9482015073e-01
-2.7999007702e+00,-3.1275601387e+00
-2.8189988136e+00,-3.1801156998e+00
3.0467445850e+00,-2.4012095928e+00
-6.5653763711e-02,3.8138756752e+00
2.7845621109e+00,-2.6114988327e+00
-2.9782056808e+00,-3.1315550804e+00
-4.2259650230e+00,-1.1232350767e-01
-1.0671900585e-02,3.5080878735e+00
-2.4307982922e+00,2.6370303631e+00
4.8279725015e-03,-3.3357355595e+00
3.9666161537e+00,2.9683119059e-01
-2.4980962276e-02,4.3025264740e+00
2.2210651636e-01,3.5756874084e+00
-1.7916724086e-01,-3.9478201866e+00
1.3047166169e-01,4.1048369408e+00
2.8869380951e+00,2.7246398926e+00
-4.1006603241e+00,-1.2138507515e-01
-2.6019186974e+00,-3.0618979931e+00
2.1596292034e-02,3.4747569561e+00
3.3386712074e+00,-3.0701775551e+00
3.0675106049e+00,2.9345436096e+00
-4.3665188551e-01,4.0207166672e+00
-5.0935989618e-01,3.6414127350e+00
2.9191234112e+00,3.0214254856e+00
3.5974981785e+00,1.0223595053e-01
-2.4856612682e+00,-3.4170782566e+00
4.1488323212e+00,3.6333158612e-01
-2.4514455795e+00,-2.8436555862e+00
-2.9236775637e-01,4.4111719131e+00
1.1884699576e-02,4.3716964722e+00
6.4557635784e-01,-4.2583007812e+00
3.1729063988e+00,-2.8303864002e+00
2.9903180599e+00,2.9695425034e+00
3.5723843575e+00,-6.4464300871e-01
-4.1376686096e+00,3.3493244648e-01
4.9418017268e-01,3.5093240738e+00
2.8445820808e+00,2.5631892681e+00
5.3837227821e-01,4.0391712189e+00
2.6434304714e+00,-2.6166982651e+00
2.8873286247e+00,-2.8508992195e+00
-2.3775937557e+00,2.2950472832e+00
1.6218043864e-01,-3.3215830326e+00
4.2202191353e+00,-4.8335906863e-01
-3.2513918877e+00,-3.3866214752e+00
-3.8592100143e+00,-1.2368945777e-01
2.8439214230e+00,2.4830832481e+00
2.5317208767e+00,-2.8275110722e+00
-2.8898296356e+00,-2.6826009750e+00
2.4805822372e+00,-2.5084331036e+00
3.0905860662e-01,3.9572672844e+00
3.0323553085e+00,-3.0057647228e+00
3.0950145721e+00,2.3362855911e+00
2.4163029194e+00,2.5613222122e+00
1.8418161571e-01,4.3988933563e+00
2.4566866457e-01,-4.0158205032e+00
-2.7209396362e+00,-2.7770752907e+00
-3.8532950878e+00,-5.1149733365e-02
-2.0987250805e+00,2.9919052124e+00
-3.3638763428e+00,-3.1094768047e+00
2.7785780430e+00,-2.8206698895e+00
4.1070933342e+00,-5.0016450882e-01
2.9446189404e+00,3.5273263454e+00
3.6710445881e+00,2.6862574741e-02
3.3422556520e-01,3.5175759792e+00
2.5867054462e+00,-2.4794225693e+00
3.7901980877e+00,-9.3547422439e-03
-4.1338706017e+00,4.1607183218e-01
2.8928918839e+00,3.1306314468e+00
2.7611002922e+00,-3.1399726868e+00
2.8290452957e+00,-2.6097016335e+00
-4.2567386627e+00,-3.2433080673e-01
3.1904208660e+00,-3.1991991997e+00
-3.8176426888e+00,7.6590448618e-02
-6.4621758461e-01,-3.9659786224e+00
3.7969787121e+00,-4.9561530352e-02
-2.0568339527e-01,-4.8283443451e+00
4.1979464889e-01,3.7810921669e+00
-3.6527864635e-02,4.0868573189e+00
-4.4391959906e-02,-3.6414928436e+00
-4.2986340523e+00,-2.9438871145e-01
2.6188427210e-01,-3.9855446815e+00
-3.5530304909e+00,2.0366705954e-01
2.2862735391e-01,-4.7712659836e+00
2.9262964725e+00,2.5748355389e+00
6.6060945392e-02,-3.9398846626e+00
4.2304668427e+00,2.9092216864e-02
2.2461347580e+00,-2.9580428600e+00
4.1022667885e+00,1.0114422999e-02
4.6619267464e+00,2.9079586267e-01
-2.5773286819e+00,-2.4741005898e+00
-2.6575510502e+00,-3.1613600254e+00
-2.8723449707e+00,2.9136879444e+00
3.0883843899e+00,2.4590594769e+00
-2.2390046120e+00,-2.8377203941e+00
2.7748353481e+00,-2.7567150593e+00
3.0654041767e+00,3.4468803406e+00
-2.2957682610e+00,-3.0074064732e+00
2.4331452847e+00,2.9525482655e+00
-3.1994390488e+00,2.5842485428e+00
3.1434531212e+00,-2.2877907753e+00
3.4062957764e+00,2.0599837601e-01
2.6229531765e+00,2.4853091240e+00
5.0526899099e-01,4.0724930763e+00
2.4772286415e+00,3.0078322887e+00
2.9724993706e+00,-2.5629403591e+00
7.3610699177e-01,3.4854152203e+00
3.3179218769e+00,2.7932093143e+00
4.1653037071e+00,6.1307418346e-01
-2.6594176292e+00,2.7808167934e+00
-2.7734906673e+00,-2.8251290321e+00
